policy,learner_index,mastered,questions,time_seconds,final_mastery
ml_based,73,False,80,3521.296930324273,0.3771353533199073
ml_based,74,True,60,3001.407558148354,0.8076405531368394
ml_based,75,False,80,3645.4445553450178,0.7098192639074987
ml_based,76,False,80,3710.8222544376704,0.2563598185857661
ml_based,77,False,80,3585.9241689617256,0.1529887839932531
ml_based,78,True,56,2742.6838053008937,0.8112198876284267
ml_based,79,False,80,3233.1356863749556,0.4285289064094449
ml_based,80,False,80,3707.010955353582,0.22583526020590178
ml_based,81,False,80,3316.194118727273,0.563334561902697
ml_based,82,False,80,3181.3602945748567,0.2645775905023085
ml_based,83,False,80,3517.907396322832,0.49881810307726876
ml_based,84,False,80,3777.923236740588,0.190391822139535
ml_based,85,False,80,3843.0192799390334,0.8047614924883608
ml_based,86,True,80,3874.636411058208,0.8126701639994224
ml_based,87,False,80,3547.1883567631203,0.30895222564610536
ml_based,88,False,80,3687.3929668651544,0.29373762505404793
ml_based,89,False,80,3677.0590575762244,0.17371927299436432
ml_based,90,False,80,3990.9078304562086,0.7633369616438165
ml_based,91,False,80,3465.7970573523066,0.25289147564560205
ml_based,92,False,80,3704.484311306514,0.2682480142724937
ml_based,93,False,80,3399.153473202164,0.38540691684414713
ml_based,94,False,80,3804.2506277651933,0.7530718348870522
ml_based,95,False,80,3819.5039600226155,0.733545284632847
ml_based,96,False,80,3775.5127858799215,0.31233608689975684
ml_based,97,False,80,3265.3260731130763,0.27449073709942123
ml_based,98,False,80,3863.232045602117,0.7111712450843805
ml_based,99,False,80,3479.618038260046,0.29539194357806725
ml_based,100,False,80,3624.081436418276,0.32804550653458286
ml_based,101,False,80,3382.110112356709,0.44068283008872755
ml_based,102,False,80,3848.7055029376884,0.677966287741321
ml_based,103,False,80,3391.1040284000965,0.489498234315179
ml_based,104,False,80,3728.4501380546258,0.21091699690013843
ml_based,105,False,80,3388.94225124703,0.24025694208144502
ml_based,106,False,80,3813.065895102138,0.6886136357612942
ml_based,107,False,80,3556.566096516442,0.25703015555169406
ml_based,108,False,80,3706.8095487431356,0.24914860254779445
ml_based,109,False,80,3419.959225533043,0.30824123452714824
ml_based,110,False,80,3819.3916097774863,0.7125146848687842
ml_based,111,True,59,2704.4035559504,0.8170821720396582
ml_based,112,False,80,3618.7441039798214,0.245799557985168
ml_based,113,False,80,3294.257250023666,0.20643330115218322
ml_based,114,False,80,3703.102631572632,0.6349258641857125
ml_based,115,False,80,3657.9156370843007,0.1799124245563173
ml_based,116,False,80,3687.144674667563,0.3854324067524648
ml_based,117,False,80,3555.7288327478554,0.7374213922393267
ml_based,118,False,80,3653.6630927898736,0.5241393830288809
ml_based,119,True,70,3486.5316964852914,0.8125004711329914
ml_based,120,False,80,3683.5079716947885,0.3260421735332209
